model,scope,k,train_rows,eval_users,recall,hit_rate,precision,ndcg,coverage,auc,logloss,train_seconds,eval_seconds,device,notes
Category,big_matrix,20,10021757,7174,0.00207371,0.13074993,0.00992473,0.00957496,0.05723341,0.61612904,0.71722725,0.9433,0.0000,cpu,视频热度 + 类别 CTR + 用户历史类别偏好。
